name,category,city,lat,lon,source
D Mart,Shop,Ahmedabad,23.068012,72.576138,OSM
Relince Digital,Shop,Ahmedabad,23.068041,72.575809,OSM
Arved transcube Plaza,Shop,Ahmedabad,23.067957,72.576058,OSM
cng,Shop,Ahmedabad,23.039025,72.580366,OSM
Mahlaxmi papad,Shop,Ahmedabad,23.073976,72.641619,OSM
Kubernagar Main market - sindhi market,Shop,Ahmedabad,23.073176,72.641436,OSM
readymadepocket,Shop,Ahmedabad,23.02772,72.588027,OSM
c point furniture,Shop,Ahmedabad,23.050789,72.663483,OSM
D Mart,Shop,Ahmedabad,23.068159,72.575945,OSM
readymadepocket,Shop,Ahmedabad,23.027736,72.588024,OSM
RIVERLEAF,Shop,Ahmedabad,23.052066,72.670566,OSM
4D Square mall.,Shop,Ahmedabad,23.102994,72.595792,OSM
Monte Carlo Exclusive Showroom,Shop,Ahmedabad,23.10282,72.595174,OSM
"Ahmedabad Trunk, House of Mg",Shop,Ahmedabad,23.027128,72.581522,OSM
RituRaj The Wedding Studio,Shop,Ahmedabad,23.046408,72.66398,OSM
Capital Security System,Shop,Ahmedabad,23.08635,72.683113,OSM
Reliance mart,Shop,Ahmedabad,23.044668,72.588035,OSM
Bharat Bakery,Shop,Ahmedabad,23.10829,72.582381,OSM
Hello Stationary services,Shop,Ahmedabad,23.108341,72.582747,OSM
Hira Misthan,Shop,Ahmedabad,23.107862,72.584647,OSM
Magson Fresh and Frozen,Shop,Ahmedabad,23.109466,72.59141,OSM
My Stationaries,Shop,Ahmedabad,23.109541,72.593896,OSM
Jalandhar Sports,Shop,Ahmedabad,23.108875,72.595344,OSM
United Colors Of Benetton,Shop,Ahmedabad,23.102891,72.595416,OSM
Titan World,Shop,Ahmedabad,23.103221,72.595639,OSM
Will's Lifestyle.,Shop,Ahmedabad,23.103005,72.59561,OSM
Zudio-North Plaza Motera,Shop,Ahmedabad,23.10204,72.594203,OSM
Go Colors Clothing,Shop,Ahmedabad,23.102333,72.594627,OSM
Puma,Shop,Ahmedabad,23.103116,72.595566,OSM
Bata Store,Shop,Ahmedabad,23.102798,72.595701,OSM
Arrow Clothing Store,Shop,Ahmedabad,23.102902,72.595789,OSM
Permit Shop,Shop,Ahmedabad,23.031896,72.576693,OSM
Permit Shop,Shop,Ahmedabad,23.033408,72.576319,OSM
Permit Shop,Shop,Ahmedabad,23.065346,72.584173,OSM
Permit Shop,Shop,Ahmedabad,23.112113,72.629092,OSM
Permit Shop,Shop,Ahmedabad,23.082606,72.616608,OSM
Emprado Salon Nails Academy,Shop,Ahmedabad,23.069258,72.659912,OSM
FONEBOOK RTO SUBHASHBRIDGE,Shop,Ahmedabad,23.066453,72.583867,OSM
Plant zone Nursery & Farm,Shop,Ahmedabad,23.117548,72.617226,OSM
ALPESH NURSERY,Shop,Ahmedabad,23.048627,72.595318,OSM
Madhuvan Nursery,Shop,Ahmedabad,23.129906,72.682807,OSM
Maurya Nursery,Shop,Ahmedabad,23.113362,72.587266,OSM
Book Shop,Shop,Ahmedabad,23.059941,72.580391,OSM
Vardhman Group IND,Shop,Ahmedabad,23.050488,72.651861,OSM
Safa Collection,Shop,Ahmedabad,23.068864,72.586822,OSM
Tatva Enterprise,Shop,Ahmedabad,23.040339,72.639623,OSM
OH KIDS,Shop,Ahmedabad,23.050556,72.666196,OSM
OH KIDS 2,Shop,Ahmedabad,23.053152,72.670322,OSM
Rich Holidays,Shop,Ahmedabad,23.074939,72.642444,OSM
Reliance Market,Shop,Ahmedabad,23.044038,72.588436,OSM
Agora Mall,Shop,Ahmedabad,23.11818,72.624296,OSM
Kabhi B Bakery,Shop,Ahmedabad,23.074022,72.622598,OSM
Dena Bank ATM,Shop,Ahmedabad,23.074119,72.622701,OSM
Aradhna Clothing,Shop,Ahmedabad,23.108467,72.58152,OSM
Hello Stationary services,Shop,Ahmedabad,23.108373,72.582793,OSM
Shree Aaiji Super Market,Shop,Gandhinagar,23.085634,72.564644,OSM
Samruddhi Jwellers,Shop,Gandhinagar,23.08499,72.564666,OSM
Maheshwari kirana and parlour,Shop,Gandhinagar,23.197288,72.616958,OSM
Jain Nagar,Shop,Gandhinagar,23.088605,72.584426,OSM
Amba Cash N Carry,Shop,Gandhinagar,23.1877,72.57379,OSM
B-Mart Supermarket,Shop,Gandhinagar,23.192544,72.613655,OSM
AMUL store,Shop,Gandhinagar,23.12628,72.539204,OSM
Hind Store,Shop,Gandhinagar,23.113556,72.555582,OSM
4D Square mall.,Shop,Gandhinagar,23.102994,72.595792,OSM
Monte Carlo Exclusive Showroom,Shop,Gandhinagar,23.10282,72.595174,OSM
Bharat Bakery,Shop,Gandhinagar,23.10829,72.582381,OSM
Hello Stationary services,Shop,Gandhinagar,23.108341,72.582747,OSM
Hira Misthan,Shop,Gandhinagar,23.107862,72.584647,OSM
Magson Fresh and Frozen,Shop,Gandhinagar,23.109466,72.59141,OSM
My Stationaries,Shop,Gandhinagar,23.109541,72.593896,OSM
Jalandhar Sports,Shop,Gandhinagar,23.108875,72.595344,OSM
United Colors Of Benetton,Shop,Gandhinagar,23.102891,72.595416,OSM
Titan World,Shop,Gandhinagar,23.103221,72.595639,OSM
Will's Lifestyle.,Shop,Gandhinagar,23.103005,72.59561,OSM
Zudio-North Plaza Motera,Shop,Gandhinagar,23.10204,72.594203,OSM
Go Colors Clothing,Shop,Gandhinagar,23.102333,72.594627,OSM
Puma,Shop,Gandhinagar,23.103116,72.595566,OSM
Bata Store,Shop,Gandhinagar,23.102798,72.595701,OSM
Arrow Clothing Store,Shop,Gandhinagar,23.102902,72.595789,OSM
Permit Shop,Shop,Gandhinagar,23.082606,72.616608,OSM
Farm Fresh Organic,Shop,Gandhinagar,23.187691,72.574974,OSM
Plant zone Nursery & Farm,Shop,Gandhinagar,23.117548,72.617226,OSM
Dharti Horticulture Nursery & Farm,Shop,Gandhinagar,23.136064,72.531889,OSM
Maurya Nursery,Shop,Gandhinagar,23.113362,72.587266,OSM
Gauri Plants Nursery Farm,Shop,Gandhinagar,23.133615,72.566051,OSM
KB ROYAL,Shop,Gandhinagar,23.120525,72.571787,OSM
OWND,Shop,Gandhinagar,23.119726,72.567478,OSM
Shoppers’ Plaza,Shop,Gandhinagar,23.163892,72.539174,OSM
DAIRY RICH ICE CREAM,Shop,Gandhinagar,23.092547,72.540634,OSM
Swagat Mall,Shop,Gandhinagar,23.160102,72.587535,OSM
Aradhna Clothing,Shop,Gandhinagar,23.108467,72.58152,OSM
Hello Stationary services,Shop,Gandhinagar,23.108373,72.582793,OSM
Bike Auto Care products,Shop,Gandhinagar,23.195956,72.634694,OSM
Gujraj International Finance tea center,Shop,Gandhinagar,23.15059,72.691482,OSM
Jagdamba Sales Corporation,Shop,Gandhinagar,23.085761,72.63014,OSM
Amul Dairy,Shop,Gandhinagar,23.097158,72.628813,OSM
White House-The Kitchen Store,Shop,Gandhinagar,23.178689,72.636872,OSM
Capital Security System,Shop,Gandhinagar,23.08635,72.683113,OSM
Kreations Hair & Beauty Studio,Shop,Gandhinagar,23.185004,72.630001,OSM
Permit Shop,Shop,Gandhinagar,23.112113,72.629092,OSM
Unlock The Salon,Shop,Gandhinagar,23.184495,72.629721,OSM
Madhuvan Nursery,Shop,Gandhinagar,23.129906,72.682807,OSM
Mantra - The Luxurious Spa™ Gandhinagar,Shop,Gandhinagar,23.182057,72.628683,OSM
Agora Mall,Shop,Gandhinagar,23.11818,72.624296,OSM
Laxmi Bakery,Shop,Gandhinagar,23.188462,72.626741,OSM
Kaka's Shop,Shop,Gandhinagar,23.188486,72.627036,OSM
Laxmi Bakery,Shop,Gandhinagar,23.231358,72.664759,OSM
Electronics and Quality Development Centre,Shop,Gandhinagar,23.246484,72.62997,OSM
Uma Tools and Traders,Shop,Gandhinagar,23.243627,72.648607,OSM
Dhanlaxmi,Shop,Gandhinagar,23.243369,72.649109,OSM
Shree Charbhuja Book Store,Shop,Gandhinagar,23.244467,72.649123,OSM
Smart Point,Shop,Gandhinagar,23.229375,72.667119,OSM
The Raymond Shop,Shop,Gandhinagar,23.230668,72.667592,OSM
Umiya Xerox,Shop,Gandhinagar,23.229162,72.653519,OSM
Vodafone Idea,Shop,Gandhinagar,23.215703,72.648957,OSM
TeaPost,Shop,Gandhinagar,23.210529,72.685021,OSM
Atul Bakery,Shop,Gandhinagar,23.210715,72.685088,OSM
Amul Store,Shop,Gandhinagar,23.210551,72.685443,OSM
Krupa General Store,Shop,Gandhinagar,23.210568,72.685476,OSM
SoBo Centre,Market,Ahmedabad,23.017443,72.475181,OSM
APMC Market,Market,Ahmedabad,22.996715,72.53682,OSM
Brand Factory,Market,Ahmedabad,23.015722,72.52983,OSM
Ahmedabad Historic Gujari Bazaar (Sunday Market),Market,Ahmedabad,23.024407,72.576846,OSM
fish market,Market,Ahmedabad,23.02473,72.584147,OSM
meat market,Market,Ahmedabad,23.024766,72.583419,OSM
Kabadi market,Market,Ahmedabad,22.98301,72.583693,OSM
fruit and vegetable market,Market,Ahmedabad,23.022999,72.587205,OSM
Jamalpur Market,Market,Ahmedabad,23.011589,72.580345,OSM
Old Gujari Bazaar (Sunday Market),Market,Ahmedabad,23.021453,72.577542,OSM
CHANDLODIA MARKET,Market,Ahmedabad,23.089184,72.541531,OSM
Iscon Emporio,Market,Ahmedabad,23.026563,72.524489,OSM
Palladium Mall,Market,Ahmedabad,23.058122,72.520884,OSM
Akshar Arcade,Market,Ahmedabad,23.045129,72.55165,OSM
Nexus Ahmedabad One,Market,Ahmedabad,23.039838,72.531317,OSM
Thakorbaug Market,Market,Ahmedabad,23.032501,72.561894,OSM
Himalaya Mall,Market,Ahmedabad,23.046339,72.531017,OSM
R3 Mall,Market,Ahmedabad,23.046191,72.54024,OSM
Iscon Mega Mall,Market,Ahmedabad,23.030346,72.507122,OSM
Advait Mall,Market,Ahmedabad,23.040784,72.526011,OSM
Iscon Emporio,Market,Ahmedabad,23.027308,72.524702,OSM
4D Square mall.,Market,Ahmedabad,23.102994,72.595792,OSM
Reliance mart,Market,Ahmedabad,23.044668,72.588035,OSM
Reliance Market,Market,Ahmedabad,23.044038,72.588436,OSM
Madhupura Market,Market,Ahmedabad,23.046416,72.589457,OSM
Agora Mall,Market,Ahmedabad,23.11818,72.624296,OSM
Aradhna Clothing,Market,Ahmedabad,23.108467,72.58152,OSM
CHANDLODIA MARKET,Market,Gandhinagar,23.089184,72.541531,OSM
4D Square mall.,Market,Gandhinagar,23.102994,72.595792,OSM
Shoppers’ Plaza,Market,Gandhinagar,23.163892,72.539174,OSM
Swagat Mall,Market,Gandhinagar,23.160102,72.587535,OSM
Aradhna Clothing,Market,Gandhinagar,23.108467,72.58152,OSM
Agora Mall,Market,Gandhinagar,23.11818,72.624296,OSM
Sector 21 Market,Market,Gandhinagar,23.231184,72.666647,OSM
Paldi,Locality,Ahmedabad,23.014553,72.563543,OSM
Jodhpur,Locality,Ahmedabad,23.016927,72.520432,OSM
Jivraj park,Locality,Ahmedabad,23.006332,72.536517,OSM
vejalpur,Locality,Ahmedabad,23.006937,72.520842,OSM
Makarba,Locality,Ahmedabad,22.996342,72.504308,OSM
Mumatpura,Locality,Ahmedabad,23.018494,72.495454,OSM
Ranna Park,Locality,Ahmedabad,22.999914,72.562817,OSM
Prahladnagar,Locality,Ahmedabad,23.011446,72.509293,OSM
Vasna,Locality,Ahmedabad,23.002005,72.547241,OSM
Ambawadi,Locality,Ahmedabad,23.022612,72.549083,OSM
Kochrab,Locality,Ahmedabad,23.015534,72.56892,OSM
Quresh Nagar Society,Locality,Ahmedabad,22.995495,72.516564,OSM
South Bopal,Locality,Ahmedabad,23.024319,72.470144,OSM
Kankaria,Locality,Ahmedabad,23.001763,72.594088,OSM
Maninagar,Locality,Ahmedabad,22.997713,72.606717,OSM
Jamalpur,Locality,Ahmedabad,23.013924,72.582062,OSM
Gita Mandir,Locality,Ahmedabad,23.0152,72.593222,OSM
Dalal Colony,Locality,Ahmedabad,22.992195,72.611611,OSM
Uttamnagar,Locality,Ahmedabad,22.993091,72.605386,OSM
Pratapnagar,Locality,Ahmedabad,23.018721,72.616789,OSM
Manek Chowk,Locality,Ahmedabad,23.02318,72.588952,OSM
Amraiwadi,Locality,Ahmedabad,23.005757,72.626982,OSM
Rajpur Gomtipur,Locality,Ahmedabad,23.013696,72.620581,OSM
Behrampura,Locality,Ahmedabad,23.003589,72.58384,OSM
Bhavna colony,Locality,Ahmedabad,23.003417,72.581812,OSM
Khadia,Locality,Ahmedabad,23.02139,72.589292,OSM
Khokhra,Locality,Ahmedabad,23.000842,72.618632,OSM
Maninagar East,Locality,Ahmedabad,22.999355,72.61372,OSM
Mehmdabad - Khokhra,Locality,Ahmedabad,23.000163,72.615774,OSM
Isanpur,Locality,Ahmedabad,22.98113,72.601295,OSM
Ramol -Jantanagar,Locality,Ahmedabad,22.986721,72.645876,OSM
Jantanagar -Ramol,Locality,Ahmedabad,23.008022,72.630334,OSM
Sukhrampura,Locality,Ahmedabad,23.022545,72.61466,OSM
Shah E Alam Roza,Locality,Ahmedabad,22.994174,72.589392,OSM
DaniLimda,Locality,Ahmedabad,22.996694,72.583392,OSM
Rambag,Locality,Ahmedabad,22.9982,72.599686,OSM
Sherkotda,Locality,Ahmedabad,23.012973,72.601462,OSM
Sarangpur,Locality,Ahmedabad,23.019776,72.59979,OSM
Rabari Colony,Locality,Ahmedabad,23.003119,72.633568,OSM
Vastral,Locality,Ahmedabad,22.994866,72.662443,OSM
Narol gam,Locality,Ahmedabad,22.948393,72.597785,OSM
Aslali,Locality,Ahmedabad,22.914543,72.590309,OSM
Godrej Garden City,Locality,Ahmedabad,23.110956,72.553997,OSM
Memnagar,Locality,Ahmedabad,23.051697,72.535169,OSM
Vastrapur,Locality,Ahmedabad,23.040086,72.529042,OSM
Memnagar,Locality,Ahmedabad,23.053084,72.532931,OSM
Akhbar nagar,Locality,Ahmedabad,23.067119,72.563012,OSM
Bodakdev,Locality,Ahmedabad,23.044592,72.517344,OSM
Gulbai tekra,Locality,Ahmedabad,23.026574,72.548963,OSM
Ramdev nagar,Locality,Ahmedabad,23.026444,72.512094,OSM
Nirnay Nagar,Locality,Ahmedabad,23.069796,72.552446,OSM
Usmanpura,Locality,Ahmedabad,23.049486,72.567262,OSM
Panjrapole,Locality,Ahmedabad,23.027547,72.543308,OSM
Naranpura,Locality,Ahmedabad,23.056713,72.550858,OSM
Nava-Vadaj,Locality,Ahmedabad,23.068224,72.564099,OSM
Chanakyapuri,Locality,Ahmedabad,23.086171,72.534872,OSM
Thaltej,Locality,Ahmedabad,23.048539,72.511742,OSM
Ghuma,Locality,Ahmedabad,23.029511,72.450601,OSM
Karmachari Nagar,Locality,Ahmedabad,23.065005,72.539069,OSM
Shilaj,Locality,Ahmedabad,23.054437,72.472076,OSM
New Ranip,Locality,Ahmedabad,23.092529,72.561323,OSM
Ghatlodiya,Locality,Ahmedabad,23.075569,72.549728,OSM
Bhagvat,Locality,Ahmedabad,23.088062,72.523811,OSM
Sola,Locality,Ahmedabad,23.069237,72.511131,OSM
Gota,Locality,Ahmedabad,23.101,72.540836,OSM
Khodiyar Nagar,Locality,Ahmedabad,23.06384,72.543073,OSM
D-cabin,Locality,Ahmedabad,23.10559,72.572721,OSM
Krishnakunj Society,Locality,Ahmedabad,23.027345,72.56444,OSM
Lapkaman,Locality,Ahmedabad,23.130299,72.500633,OSM
Pride Heritage Villas,Locality,Ahmedabad,23.143135,72.539309,OSM
Sahijpur,Locality,Ahmedabad,23.053175,72.630223,OSM
Naroda,Locality,Ahmedabad,23.073259,72.65083,OSM
Shahibaug,Locality,Ahmedabad,23.055636,72.596554,OSM
Nava Naroda,Locality,Ahmedabad,23.06874,72.673496,OSM
Madhupura,Locality,Ahmedabad,23.043354,72.590791,OSM
Bhat,Locality,Ahmedabad,23.102677,72.632935,OSM
Ranip,Locality,Ahmedabad,23.076623,72.57642,OSM
Sabarmati,Locality,Ahmedabad,23.083993,72.587619,OSM
Revdi Bazar,Locality,Ahmedabad,23.026847,72.598538,OSM
Dudheshwar,Locality,Ahmedabad,23.055955,72.584138,OSM
Shastri Nagar,Locality,Ahmedabad,23.030238,72.637243,OSM
Thakkarabapa Nagar,Locality,Ahmedabad,23.040439,72.642979,OSM
Dariyapur,Locality,Ahmedabad,23.033446,72.595589,OSM
Girdharnagar,Locality,Ahmedabad,23.050214,72.597892,OSM
Kalapi nagar,Locality,Ahmedabad,23.050658,72.617628,OSM
Sahijpur boga,Locality,Ahmedabad,23.056294,72.629966,OSM
Asarwa,Locality,Ahmedabad,23.047249,72.608805,OSM
Meghaninagar,Locality,Ahmedabad,23.055642,72.615645,OSM
Chandkheda,Locality,Ahmedabad,23.110064,72.58112,OSM
Ambavadi / kubernagar,Locality,Ahmedabad,23.080409,72.63405,OSM
Sarangpur,Locality,Ahmedabad,23.027588,72.607308,OSM
Amiyapur,Locality,Ahmedabad,23.124267,72.616035,OSM
Koteshwar Village,Locality,Ahmedabad,23.096084,72.612833,OSM
GIFT City,Locality,Ahmedabad,23.165682,72.6845,OSM
Zundal,Locality,Ahmedabad,23.135832,72.579365,OSM
Ruchit Flats,Locality,Ahmedabad,23.007513,72.546144,OSM
Pushkar-I Apartments,Locality,Ahmedabad,23.00889,72.568471,OSM
"Kendriya Vihar, Bopal",Locality,Ahmedabad,23.021347,72.474495,OSM
Jain Society,Locality,Ahmedabad,23.016509,72.563381,OSM
Jain Society,Locality,Ahmedabad,23.016622,72.562883,OSM
CG Road Society,Locality,Ahmedabad,23.022098,72.556227,OSM
Prathna Vihar Society,Locality,Ahmedabad,23.015715,72.542677,OSM
Mithila Society,Locality,Ahmedabad,23.014829,72.542823,OSM
Indraprasth Bungalows and Apartments,Locality,Ahmedabad,23.011071,72.53836,OSM
New Bhrahmakshatriya Society,Locality,Ahmedabad,23.015369,72.565015,OSM
Bopal 444,Locality,Ahmedabad,23.018133,72.478882,OSM
Tulip Citadel Towers,Locality,Ahmedabad,23.01249,72.538949,OSM
Juhapura,Locality,Ahmedabad,23.005696,72.529392,OSM
Shyamal Row Houses II,Locality,Ahmedabad,23.014969,72.529855,OSM
Sagar Appartment,Locality,Ahmedabad,23.012559,72.530307,OSM
Green Acres,Locality,Ahmedabad,23.007644,72.510067,OSM
Vraj Vihar-8,Locality,Ahmedabad,23.009198,72.511018,OSM
Green Park,Locality,Ahmedabad,22.984385,72.45537,OSM
Safal Vihaan,Locality,Ahmedabad,22.985328,72.461277,OSM
Gala Villa Aqua,Locality,Ahmedabad,22.973119,72.459085,OSM
The Meadows Gokuldham By Pacifica,Locality,Ahmedabad,22.978639,72.458277,OSM
KP Courtyard,Locality,Ahmedabad,22.979543,72.451728,OSM
78@Gokuldham,Locality,Ahmedabad,22.979096,72.45524,OSM
Safal Amrakunj Bunglows,Locality,Ahmedabad,22.977588,72.454998,OSM
"Green County , Gokuldham",Locality,Ahmedabad,22.979502,72.452649,OSM
Smarana Apartment,Locality,Ahmedabad,22.997939,72.518635,OSM
Venus Parkland,Locality,Ahmedabad,23.003373,72.520226,OSM
KP Villas,Locality,Ahmedabad,22.980975,72.453667,OSM
Riviera Greens,Locality,Ahmedabad,22.983097,72.459605,OSM
Gokuldham,Locality,Ahmedabad,22.978639,72.458277,OSM
Applewoods Apartments,Locality,Ahmedabad,22.993404,72.470572,OSM
Samatva Bungalows,Locality,Ahmedabad,23.004505,72.456847,OSM
Maulik Villa Row House,Locality,Ahmedabad,23.016227,72.523419,OSM
Aaryabhumi,Locality,Ahmedabad,23.016324,72.522992,OSM
Twinkle Residency,Locality,Ahmedabad,23.016212,72.523627,OSM
Nandanvan 3,Locality,Ahmedabad,23.016419,72.523922,OSM
Riddhi Towers,Locality,Ahmedabad,23.018674,72.522732,OSM
Shwetang Flats,Locality,Ahmedabad,23.017837,72.522681,OSM
Safal Parivesh,Locality,Ahmedabad,23.005769,72.508902,OSM
Indraprastha Kadamb,Locality,Ahmedabad,23.006977,72.50753,OSM
Shreeji Enclave,Locality,Ahmedabad,23.01562,72.513445,OSM
Orchid Whitefield,Locality,Ahmedabad,22.998377,72.503945,OSM
Palm Greens,Locality,Ahmedabad,22.999728,72.505438,OSM
Stanza,Locality,Ahmedabad,23.009747,72.459595,OSM
Applewoods Villas,Locality,Ahmedabad,22.990757,72.46322,OSM
Orchid Harmony,Locality,Ahmedabad,22.994271,72.467525,OSM
Pramukh Residency,Locality,Ahmedabad,23.021888,72.528141,OSM
Royal Orchid,Locality,Ahmedabad,23.006257,72.506645,OSM
Dipawali Society,Locality,Ahmedabad,23.006548,72.567307,OSM
Amraiwadi,Locality,Ahmedabad,23.007639,72.621181,OSM
Railway Colony,Locality,Ahmedabad,23.004772,72.610676,OSM
Raipur - Khadiya,Locality,Ahmedabad,23.020953,72.590256,OSM
The Homeland Stay,Locality,Ahmedabad,22.996653,72.59644,OSM
Harihar Society,Locality,Ahmedabad,22.993587,72.610608,OSM
Sitabaug Society,Locality,Ahmedabad,22.992242,72.610115,OSM
Nutanshakti Nagar Society Part-II,Locality,Ahmedabad,22.992145,72.610136,OSM
Sardar Patel Society,Locality,Ahmedabad,22.992625,72.609597,OSM
Shakti Society,Locality,Ahmedabad,22.994353,72.57832,OSM
Vallabhpark row house,Locality,Ahmedabad,22.963395,72.608432,OSM
Gulfam Raw House,Locality,Ahmedabad,22.994905,72.588375,OSM
Gulshan Row House,Locality,Ahmedabad,22.995042,72.588003,OSM
Samir Duplex,Locality,Ahmedabad,22.995165,72.588901,OSM
Saral Sapphire,Locality,Ahmedabad,23.000048,72.67144,OSM
Madhav Raj Bunglows,Locality,Ahmedabad,22.998987,72.670846,OSM
Radhe Krishna Heritage,Locality,Ahmedabad,23.000543,72.672332,OSM
Vedant Skyline,Locality,Ahmedabad,22.998598,72.671801,OSM
aarohi apartment,Locality,Ahmedabad,23.042497,72.547834,OSM
Aman Apartment,Locality,Ahmedabad,23.035253,72.554064,OSM
Triveni Vista,Locality,Ahmedabad,23.025922,72.54967,OSM
Sambhavi Apartments,Locality,Ahmedabad,23.07131,72.539578,OSM
Vandemataram Icon,Locality,Ahmedabad,23.097542,72.547552,OSM
Adarsh Nagar,Locality,Ahmedabad,23.104896,72.570208,OSM
Adhikar Society,Locality,Ahmedabad,23.105323,72.568184,OSM
Abu Nagar,Locality,Ahmedabad,23.104228,72.567261,OSM
Shivam Appartments,Locality,Ahmedabad,23.067926,72.564735,OSM
Raviniketan Appartments,Locality,Ahmedabad,23.039419,72.527047,OSM
Chinmay Crystal Towers,Locality,Ahmedabad,23.039082,72.527056,OSM
Rajdhani Bungalows,Locality,Ahmedabad,23.088565,72.564181,OSM
La Habitat,Locality,Ahmedabad,23.059477,72.509582,OSM
Goyal Intercity,Locality,Ahmedabad,23.049527,72.525288,OSM
RAMA PIR NO TEKRO,Locality,Ahmedabad,23.063233,72.574024,OSM
Shyam Sunder Row Houses,Locality,Ahmedabad,23.047337,72.537276,OSM
Harmony Harikesh,Locality,Ahmedabad,23.083358,72.499496,OSM
NewGunjan Flats,Locality,Ahmedabad,23.07287,72.560373,OSM
Sector1,Locality,Ahmedabad,23.075141,72.560168,OSM
Hollywood Basti,Locality,Ahmedabad,23.030288,72.549554,OSM
"Riddhi Siddhi (Parinay) Society,",Locality,Ahmedabad,23.084439,72.56841,OSM
IndraPrastha Appartment,Locality,Ahmedabad,23.089688,72.558377,OSM
AryaVilla Appartment,Locality,Ahmedabad,23.089057,72.558475,OSM
Bhavana Society,Locality,Ahmedabad,23.084566,72.569165,OSM
Ami-Park Society,Locality,Ahmedabad,23.084252,72.568738,OSM
Surya-Ami Appartment,Locality,Ahmedabad,23.083578,72.568589,OSM
Swaminarayan Avenue,Locality,Ahmedabad,23.076124,72.565249,OSM
Green Avenue Appartment,Locality,Ahmedabad,23.084641,72.567716,OSM
Saket Appartment,Locality,Ahmedabad,23.084216,72.566703,OSM
Nilkanth Mahadev,Locality,Ahmedabad,23.079819,72.566851,OSM
amay apartments,Locality,Ahmedabad,23.036271,72.555299,OSM
Malabar county 2,Locality,Ahmedabad,23.128712,72.548595,OSM
Riddhi Raw House,Locality,Ahmedabad,23.035796,72.438378,OSM
Ratnasagar Part-2,Locality,Ahmedabad,23.083167,72.520522,OSM
Gujarat State Judicial Academy,Locality,Ahmedabad,23.082015,72.519514,OSM
Sentossa Greenland,Locality,Ahmedabad,23.101021,72.495425,OSM
Umed Park Society,Locality,Ahmedabad,23.068092,72.531708,OSM
Nijanand Society,Locality,Ahmedabad,23.089654,72.56188,OSM
Surel Apartment,Locality,Ahmedabad,23.032223,72.512533,OSM
Lad Society,Locality,Ahmedabad,23.036672,72.521408,OSM
Shivani Apartment,Locality,Ahmedabad,23.027808,72.541259,OSM
Shivani Apartment,Locality,Ahmedabad,23.027716,72.541489,OSM
Shivani Apartment,Locality,Ahmedabad,23.027188,72.541748,OSM
shilaj,Locality,Ahmedabad,23.050159,72.478537,OSM
Iscon Platinum,Locality,Ahmedabad,23.030255,72.475896,OSM
J P farm,Locality,Ahmedabad,23.064045,72.470284,OSM
Shukan Residency,Locality,Ahmedabad,23.094084,72.545461,OSM
Aaryan60 Appartment,Locality,Ahmedabad,23.09441,72.545163,OSM
Casa Elite,Locality,Ahmedabad,23.121681,72.540818,OSM
Samprat Residence,Locality,Ahmedabad,23.046917,72.467583,OSM
Green Glades,Locality,Ahmedabad,23.113278,72.55064,OSM
Stavya Roots,Locality,Ahmedabad,23.058849,72.501845,OSM
Magnate Lavish,Locality,Ahmedabad,23.144614,72.533079,OSM
Tremont Group,Locality,Ahmedabad,23.135946,72.553093,OSM
Ratna Paradise,Locality,Ahmedabad,23.135447,72.552266,OSM
Malabar Exotica,Locality,Ahmedabad,23.128464,72.552348,OSM
Harmony Status,Locality,Ahmedabad,23.08514,72.496044,OSM
Kalasagar Heights,Locality,Ahmedabad,23.093994,72.557883,OSM
Dwarkapuri society,Locality,Ahmedabad,23.076981,72.540847,OSM
Green Part Society Part II,Locality,Ahmedabad,23.108193,72.560847,OSM
Samprat Residence,Locality,Ahmedabad,23.04697,72.467945,OSM
Samprat Residence,Locality,Ahmedabad,23.046403,72.467683,OSM
Samprat Residence,Locality,Ahmedabad,23.045991,72.46792,OSM
Avichal Park,Locality,Ahmedabad,23.11918,72.578546,OSM
Hariom Bungalows,Locality,Ahmedabad,23.109125,72.594354,OSM
Shyam Elegance,Locality,Ahmedabad,23.107306,72.65977,OSM
Sakal Residency,Locality,Ahmedabad,23.10802,72.591525,OSM
"Vishwakarma Government Engineering College, Chandkheda",Locality,Ahmedabad,23.104429,72.594307,OSM
Railway Colony,Locality,Ahmedabad,23.096549,72.584073,OSM
Sarabhai Estate,Locality,Ahmedabad,23.052788,72.593604,OSM
Gujarat Circuit House,Locality,Ahmedabad,23.062381,72.595064,OSM
Dharamnagar Society Lane-1,Locality,Ahmedabad,23.079069,72.591374,OSM
Sabarmati Society,Locality,Ahmedabad,23.079223,72.592261,OSM
Sabarbag Society,Locality,Ahmedabad,23.0771,72.593682,OSM
Rajshree Park Society,Locality,Ahmedabad,23.078015,72.594211,OSM
Jalsabar Society,Locality,Ahmedabad,23.078937,72.594108,OSM
Varsoda ni Chali,Locality,Ahmedabad,23.079906,72.590009,OSM
Dhaneshwar Society,Locality,Ahmedabad,23.079976,72.592993,OSM
Hansol,Locality,Ahmedabad,23.079053,72.627973,OSM
"Police Head Quaters ,Ranip",Locality,Ahmedabad,23.077981,72.582266,OSM
"AMC LIG-5, Chandkheda",Locality,Ahmedabad,23.113882,72.585499,OSM
Sparsh Residency,Locality,Ahmedabad,23.112983,72.658912,OSM
Crystal Bungalows,Locality,Ahmedabad,23.112805,72.658871,OSM
Keshav Bungalows,Locality,Ahmedabad,23.112814,72.661088,OSM
